gene,highly_variable,means,dispersions,dispersions_norm,highly_variable_nbatches,highly_variable_intersection
BORCS7,False,0.4191578836978146,1.729031698946021,-0.28193665,0,False
BORCS8,False,0.0876772205055476,1.5396923855979012,-0.41393226,0,False
BPGM,False,0.20115126299035258,1.6261690713796457,-0.11855217,0,False
BPHL,False,0.23340686868648786,1.6658816139310226,0.01948241,0,False
BPIFB1,False,0.0025945587978972694,1.6553117645033595,-0.021213535,0,False
BPNT1,False,0.34894166027262247,1.7879086284953614,0.11986975,0,False
BPTF,False,1.1506319451425429,1.6959415482418265,-0.9655781,0,False
BRAF,False,0.3135420127015517,1.7945293318840934,0.15758507,0,False
BRAP,False,0.191863164314716,1.6537712201548471,-0.022713767,0,False
BRAT1,False,0.20258080897987973,1.6955139179051688,0.122072384,0,False
BRCA2,False,0.06092151885448034,1.8108589683513112,0.5119645,0,False
BRCC3,False,0.01370345727109457,1.4464530369427218,-0.7217301,0,False
BRD2,False,1.0066675490938661,1.7026807198834184,-0.67309433,0,False
BRD3,False,1.3898324511708937,1.7752879643129087,-0.75225264,0,False
BRD4,False,0.909852340456855,1.730802291050784,-0.5356383,0,False
BRD7,False,0.7514251594101267,1.777068083750319,-0.20914263,0,False
BRD8,False,0.42136847619452505,1.687517956829148,-0.59576285,0,False
BRD9,False,0.2545254543704839,1.6618735313396626,0.0067320466,0,False
BRE,False,0.3921185190084955,1.786523386113788,0.10148109,0,False
BRF1,False,0.12700508040540637,1.6161998800833637,-0.1497767,0,False
BRF2,False,0.15264325820996189,1.697887254963245,0.11957417,0,False
BRI3,False,0.9129621733169988,1.778672610121362,-0.31630823,0,False
BRI3BP,False,0.4998532273594469,1.7544679914760437,-0.11773224,0,False
BRICD5,False,0.04932718987050013,1.8257601683935487,0.56068647,0,False
BRINP3,False,0.04772061723317551,1.7110439098097938,0.16343772,0,False
BRIP1,False,0.016819898312542114,1.6905603748196374,0.11900014,0,False
BRIX1,False,0.2824258159810424,1.6867808025065498,-0.58084565,0,False
BRK1,False,1.6987752638075833,1.9502974191160316,-0.29905513,0,False
BRMS1,False,0.1156607981689903,1.7400008301005185,0.268572,0,False
BROX,False,0.14942126068735892,1.67068916440794,0.023133337,0,False
BRPF1,False,0.22235118328194448,1.7274277267672056,0.22356214,0,False
BRPF3,False,0.4381729817462504,1.7809552046685648,0.074986614,0,False
BRS3,False,0.00031818880972021526,0.9125547112355913,0.1723774,0,False
BRSK2,False,0.4593218580649636,1.6984778309004063,-0.4982099,0,False
BRWD1,False,0.4442033357426243,1.7241334831751627,-0.33259222,0,False
BRWD3,False,0.4443306358965321,1.789255408663573,0.12179312,0,False
BSCL2,False,1.372450888425811,1.9905876951864165,0.20478272,0,False
BSDC1,False,0.44010076541684673,1.6400711321365544,-0.9088194,0,False
BSG,False,1.1415482110045656,1.6415894186698474,-1.207295,0,False
BSN,False,0.21256332038104447,1.7811391945298398,0.41825187,0,False
BSPRY,False,0.22896577079003796,1.6221601562979306,-0.13881798,0,False
BST1,False,0.0010060481356817732,0.8430711518216917,-2.7681735,0,False
BST2,False,0.0021284994024965676,1.0134750193981623,-2.223822,0,False
BTAF1,False,0.18697048346256784,1.658543577481378,-0.007110505,0,False
BTBD1,False,0.430860299270416,1.7665285728256837,-0.026386067,0,False
BTBD10,False,0.4409182004159644,1.816170259845312,0.29991457,0,False
BTBD17,False,0.43657361594896793,1.7852423631337477,0.08480349,0,False
BTBD2,False,0.7576319126699235,1.7033808004062165,-0.7015466,0,False
BTBD3,False,0.9426691642318599,1.8308824865508335,-0.061908767,0,False
BTBD6,False,0.2573908112050411,1.7266126771274737,-0.002006019,0,False
BTBD7,False,0.33303510950820875,1.696068123411235,-0.52889067,0,False
BTBD8,False,0.006604526385492519,1.4857536048014413,-0.60949063,0,False
BTBD9,False,0.10062317972549092,1.7220502731457776,0.21506469,0,False
BTC,False,0.008462632654050624,1.5258627605096007,-0.45757324,0,False
BTD,False,0.17700920038445983,1.6915866704663962,0.10984385,0,False
BTF3,False,2.34358870223465,1.9291643373331298,-0.7712776,0,False
BTF3L4,False,1.2322306734808213,1.857837084449267,-0.22687024,0,False
BTG3,False,0.24231239014624847,1.7093882108034886,0.1616368,0,False
BTK,False,0.0002461599258013475,0.4502955551228752,-1.4537995,0,False
BTN2A1,False,0.1903498450395044,1.6924154854050113,0.107103065,0,False
BTN3A1,False,0.02859287423563126,1.5261649430224478,-0.46089417,0,False
BTN3A3,False,0.0012746004522826589,1.540666386598196,-0.4068447,0,False
BTNL9,False,0.004520450863331774,1.442177416184311,-0.714216,0,False
BTRC,False,0.3670244310802705,1.7519255583687587,-0.12186176,0,False
BUB1B,False,0.06863414188542842,1.7016560554238387,0.13622189,0,False
BUB3,False,0.8602308551987794,1.8381801407942702,-0.017795209,0,False
BUD13,False,0.16199335624280675,1.5669521394276082,-0.31876427,0,False
BUD31,False,0.9744472260625987,1.7590965534195573,-0.39168438,0,False
BYSL,False,0.2651630083607426,1.6705853664835737,-0.29735512,0,False
BZW1,False,1.5607561277605582,1.7912860600811755,-0.6866649,0,False
BZW2,False,0.550155199951785,1.7425366664099116,-0.32664225,0,False
C10orf107,False,0.023724972005039955,1.543521656718034,-0.4012156,0,False
C10orf11,False,0.023373754405449306,1.5098465515100208,-0.5203478,0,False
C10orf111,False,0.010487596714317832,1.5599769410279203,-0.3301524,0,False
C10orf142,False,0.002359025350354129,0.9709689453622393,-2.380517,0,False
C10orf25,False,0.00879799712854746,1.8669484578898436,0.70272684,0,False
C10orf35,False,0.09011566031609478,1.6465775992621716,-0.054752108,0,False
C10orf76,False,0.23829755061207497,1.673910590381015,0.043971516,0,False
C10orf82,False,0.271714860214957,1.7317920908628017,0.026589736,0,False
C10orf88,False,0.06827714477946917,1.6901188717242674,0.105512455,0,False
C10orf91,False,0.0008010680036930266,1.3781287300620053,-0.92105496,0,False
C10orf95,False,0.032825967925146166,1.689988396372895,0.092180006,0,False
C11orf1,False,0.2359790663729528,1.71208408052349,0.17652291,0,False
C11orf16,False,0.01238907537142856,1.5127884689220683,-0.5300381,0,False
C11orf24,False,0.2838621323501444,1.6165279870635065,-1.0738467,0,False
C11orf45,False,0.0031812893020067927,1.464188968898175,-0.6737689,0,False
C11orf49,False,0.5718189094944734,1.675722908731617,-0.87106425,0,False
C11orf52,False,0.06995292387765914,1.673227452971558,0.03846676,0,False
C11orf54,False,0.5567671283716591,1.7787849800196192,-0.19897483,0,False
C11orf57,False,0.4761246486093488,1.6981821841859253,-0.5177624,0,False
C11orf58,False,1.3409578245474867,1.7724271872895043,-0.6936499,0,False
C11orf63,False,0.05438351319929276,1.6747045217376304,0.064298324,0,False
C11orf65,False,0.00554850036498666,1.868467676610408,0.704135,0,False
C11orf68,False,0.28235276831155376,1.71651888855503,-0.38401082,0,False
C11orf70,False,0.04572388001695604,1.7496999597617302,0.29840454,0,False
C11orf71,False,0.15539900434991832,1.7782634574450873,0.3962823,0,False
C11orf74,False,0.1029616963506978,1.6121240542073685,-0.17825899,0,False
C11orf80,False,0.08768002140063327,1.6205884786694074,-0.14093354,0,False
C11orf84,False,0.7339535894134669,1.749447763398953,-0.38773263,0,False
C11orf88,False,0.008114371498462367,1.7543274819629882,0.31984618,0,False
C11orf91,False,0.0011463144240088459,1.2374520348440974,-1.4821341,0,False
C11orf95,False,0.24240615012349012,1.7486819730864394,0.3003205,0,False
C11orf96,False,0.0005794087943063671,0.6377137096087644,-0.794483,0,False
C11orf97,False,0.00023129262783453818,0.7356780273237633,-3.1592631,0,False
C11orf98,False,0.023442260599903467,1.527905241377468,-0.4515043,0,False
C12orf10,False,0.6012246515638217,1.6953563519650565,-0.746299,0,False
C12orf29,False,0.12308737343465423,1.701967557643532,0.13324384,0,False
C12orf4,False,0.1076047692643321,1.7863290710420205,0.42155147,0,False
C12orf42,False,0.0011692237631886814,1.082687236253455,-1.9624238,0,False
C12orf43,False,0.18165320563202791,1.7689350730553506,0.3624317,0,False
C12orf45,False,0.1064724900746982,1.7083459645726244,0.16589117,0,False
C12orf49,False,0.1795779216681592,1.6978067283609126,0.118662596,0,False
C12orf54,False,0.29231247439702995,1.6327350353503636,-0.97861516,0,False
C12orf57,False,0.5203714754510743,1.6335981408471874,-1.0523627,0,False
C12orf60,False,0.05741396322017123,1.6517789758294315,-0.022823973,0,False
C12orf65,False,0.02510465286621203,1.7101500103852105,0.1598767,0,False
C12orf66,False,0.04338991373391925,1.665264867510304,0.01828899,0,False
C12orf73,False,0.3530375590832832,1.7347837216918087,-0.25218245,0,False
C12orf75,False,1.2378277283304477,2.0727233812970587,0.74148786,0,False
C12orf76,False,0.5250329500433693,1.7413753765727882,-0.20136018,0,False
C14orf1,False,0.6723582809103226,1.7575282777832988,-0.33456755,0,False
C14orf105,False,0.09482416645685718,1.6764180328813478,0.04402409,0,False
C14orf119,False,0.4998168756150323,1.6939956707443256,-0.5347516,0,False
C14orf132,False,0.8840251280137692,1.7756711794263853,-0.32721108,0,False
C14orf159,False,0.29931569725633145,1.801924172678243,0.2116133,0,False
C14orf166,False,1.2196106436842618,1.718401973857292,-0.8599156,0,False
C14orf2,False,1.019001518295604,1.6869763283673866,-0.7519079,0,False
C14orf28,False,0.023043539539935307,1.7606959412594527,0.34193033,0,False
C14orf37,False,0.10055292230260854,1.7432622853852353,0.280502,0,False
C14orf39,False,0.021280365496023485,1.6752075071204737,0.04125736,0,False
C14orf79,False,0.09585509904888592,1.7234274268863772,0.22194888,0,False
C14orf80,False,0.011211756043473992,1.5804272513832287,-0.28590864,0,False
C14orf93,False,0.29894943488118597,1.7065850095009338,-0.46322644,0,False
C15orf32,False,0.00012514445952095427,0.3688631034248385,-1.4184856,0,False
C15orf38-AP3S2,False,0.24067526778286175,1.8112911092995296,0.5164498,0,False
C15orf39,False,0.20504266599947651,1.6696309246889798,0.028061816,0,False
C15orf40,False,0.19803982326248767,1.719348556229223,0.19598192,0,False
C15orf41,False,0.10455326416387067,1.683994291583332,0.06734239,0,False
C15orf48,False,0.17811581277112828,1.834531665141697,0.5846019,0,False
C15orf57,False,0.22249203360051828,1.8150308567138462,0.53054625,0,False
C15orf61,False,0.41090332705593796,1.7412835793923094,-0.21498427,0,False
C15orf62,False,0.004187568682906463,1.1584719929980376,-1.6845845,0,False
C16orf45,False,0.24716740856096198,1.6448830395579632,-0.05131204,0,False
C16orf46,False,0.04203455465603269,1.6449770446239635,-0.0541516,0,False
C16orf52,False,0.3569719522332135,1.6380327597142659,-0.9194469,0,False
C16orf58,False,0.2687196560879094,1.7826848013322802,0.3991485,0,False
C16orf59,False,0.0810144051587727,1.7067225066697436,0.15410972,0,False
C16orf62,False,0.48654842371971474,1.7796204052488676,0.05290101,0,False
C16orf71,False,0.03360829852498236,1.7961781700124784,0.47010264,0,False
C16orf74,False,0.005725659848937449,1.3697238327194774,-0.9949649,0,False
C16orf82,False,0.0010769691646384688,0.9258930921035526,-2.5043418,0,False
C16orf86,False,0.0722576686161741,1.732092524801256,0.25151876,0,False
C16orf87,False,0.380495266283076,1.807004322819639,0.2376536,0,False
C16orf89,False,0.0013313196206111183,1.3062380378911396,-1.245584,0,False
C16orf91,False,0.10769877977801792,1.588232452126935,-0.24201699,0,False
C16orf95,False,0.0218935770249077,1.615310349529115,-0.15296042,0,False
C16orf96,False,0.002741843978082735,1.1614946657519454,-1.7024145,0,False
C17orf100,False,0.05554081184589893,1.545545410760727,-0.3885039,0,False
C17orf107,False,0.01029453068479802,1.717192289728958,0.1722086,0,False
C17orf50,False,0.003980014618936547,1.7615944940617596,0.34629956,0,False
C17orf53,False,0.021146055941986923,1.5961854664411599,-0.22542056,0,False
C17orf62,False,0.2680714013029677,1.6372312590786697,-0.084401675,0,False
C17orf67,False,0.0019863562698384015,1.178045208331755,-1.6206095,0,False
C17orf75,False,0.2566183183106968,1.7190653948055954,0.19458865,0,False
C17orf80,False,0.2584895638314083,1.6682350839148854,0.02587002,0,False
C17orf82,False,0.00036154991508739726,0.8267384996413041,-2.849719,0,False
C17orf98,False,0.004556990032989419,1.726473602563967,0.20669395,0,False
C18orf21,False,0.2185721946540902,1.7511559270778243,0.30485454,0,False
C18orf25,False,0.18395283447388922,1.7071519008589198,0.16148561,0,False
C18orf32,False,1.237540128357309,1.8346065809709726,-0.34231722,0,False
C18orf54,False,0.02829444160395795,1.5998528530326208,-0.218049,0,False
C18orf65,False,0.0031865424183161063,1.4623502580517087,-0.6988749,0,False
C18orf8,False,0.13704414724900144,1.6740862349702832,0.034097694,0,False
C19orf12,False,0.3052507200693998,1.6117646939744326,-1.097145,0,False
C19orf18,False,0.021257865172540743,1.4961858167997906,-0.5608699,0,False
C19orf24,False,0.22348706098970894,1.6082109803321663,-0.17751332,0,False
C19orf25,False,0.147559219886717,1.6727697729212516,0.030192489,0,False
C19orf33,False,0.005855555280550657,1.5133542697851579,-0.46527886,0,False
C19orf38,False,0.0029104036954456843,1.1911709729826132,-1.5998682,0,False
C19orf43,False,1.2883672824081365,1.8111201483121802,-0.42601746,0,False
C19orf44,False,0.04990517355774082,1.6193636329529437,-0.13617507,0,False
C19orf45,False,0.006791308527211848,1.5283720605470879,-0.429103,0,False
C19orf47,False,0.13368941223489175,1.7315836974201266,0.24011166,0,False
C19orf48,False,0.12376036696885942,1.6345464588101937,-0.09495119,0,False
C19orf53,False,1.2090333571566283,1.7228920462291573,-0.84037393,0,False
C19orf54,False,0.10981690773396563,1.6908014593832397,0.09519126,0,False
C19orf57,False,0.00827568537891937,1.777198619736933,0.39071316,0,False
C19orf60,False,0.48198041252517837,1.741400028971099,-0.19521385,0,False
C19orf66,False,0.08492772310668707,1.7767353647449078,0.402358,0,False
C19orf68,False,0.10887669303121612,1.6681441469708411,0.015327961,0,False
C19orf70,False,0.20209020571483102,1.654367571519576,-0.02480503,0,False
C19orf73,False,0.011399089727923363,1.789661882649829,0.4342301,0,False
C19orf81,False,0.08165852409840621,1.51588583173801,-0.49092683,0,False
C19orf84,False,0.0036599088065267247,1.4715309191174697,-0.67638403,0,False
C1D,False,0.5651079667642439,1.7743173260278278,-0.22327481,0,False
C1GALT1,False,0.2881802215103689,1.8090746834272433,0.25325224,0,False
C1GALT1C1,False,0.2633987239962489,1.6727508576414793,0.041679103,0,False
C1QBP,False,0.877056892255167,1.713621979263705,-0.6109358,0,False
C1QL2,False,0.0009851121837831042,1.0641806408495875,-2.0066867,0,False
C1QL3,False,0.04284889259841488,1.603877537251745,-0.18968919,0,False
C1QL4,False,0.00045751730589702364,1.079479736345586,-1.9348686,0,False
C1QTNF3,False,0.07217952739160152,1.7737235155102447,0.38644382,0,False
C1QTNF6,False,0.1068578337241026,1.5862000647126389,-0.2627285,0,False
C1R,False,0.014941167046177935,1.5284835792004636,-0.45232335,0,False
C1RL,False,0.29966125677132377,1.7596833009770905,-0.08729759,0,False
C1S,False,0.003949946925640897,1.546112584853448,-0.4036721,0,False
C1orf101,False,0.004526247119765749,1.4097680964036428,-0.8428726,0,False
C1orf105,False,0.00047224569068721097,0.7687751876375385,-0.33342314,0,False
C1orf109,False,0.20952379416213543,1.6928872100367482,0.10687348,0,False
C1orf112,False,0.03735091529823051,1.7179146365469031,0.18280946,0,False
C1orf115,False,0.059877256991847115,1.636430304848107,-0.0881827,0,False
C1orf116,False,0.11350208457455307,1.7495617390627327,0.28725076,0,False
C1orf122,False,0.6774546213641565,1.701647583601141,-0.7076369,0,False
C1orf123,False,0.5449251589372531,1.8043369112425214,-0.030789234,0,False
C1orf127,False,0.1652541530359381,1.6777674525321271,0.050493967,0,False
C1orf131,False,0.19087646717996729,1.70668567827758,0.15446782,0,False
C1orf132,False,0.017141732074659993,1.5288304135646364,-0.46762785,0,False
C1orf145,False,0.005134309944073529,1.5434282892718723,-0.40369532,0,False
C1orf158,False,0.18184752887653363,1.6819606082568348,0.066191,0,False
C1orf159,False,0.06459059305235895,1.666980433360176,0.012365448,0,False
C1orf162,False,0.0050492153314457295,1.5486538993004002,-0.3695263,0,False
C1orf174,False,0.15568674684304595,1.6281614770682271,-0.10077207,0,False
C1orf198,False,0.546361521678284,1.8531290515300722,0.44802007,0,False
C1orf21,False,0.046588097104201046,1.6895872548072575,0.08562176,0,False
C1orf210,False,0.03525773207623479,1.5377645050092967,-0.42969516,0,False
C1orf220,False,0.001371331752276762,1.0454398083561713,-2.1053498,0,False
C1orf226,False,0.035661009346710515,1.8344764500642374,0.5888057,0,False
C1orf228,False,0.021835815493597685,1.654131431571457,-0.035287313,0,False
C1orf27,False,0.12529111377817523,1.741387121165333,0.2786583,0,False
C1orf35,False,0.12322468813547185,1.5903352103144122,-0.25066653,0,False
C1orf43,False,1.1975166183267145,1.7616020710487388,-0.6697013,0,False
C1orf50,False,0.09132276571521739,1.627185589110904,-0.118347205,0,False
C1orf52,False,0.1898020228022418,1.7626476478246753,0.34097728,0,False
C1orf53,False,0.04350948402974828,1.7098176840962733,0.15634981,0,False
C1orf54,False,0.021865583034630605,1.3985786994360372,-0.890408,0,False
C1orf56,False,0.10563529290613359,1.5667407411119256,-0.32480925,0,False
C1orf61,False,0.0010844486638336872,1.4233244968955332,-0.8243822,0,False
C1orf74,False,0.04571556833593725,1.7279625629907793,0.22453487,0,False
C1orf87,False,0.014967650682252583,1.665669918295979,0.026363466,0,False
C20orf144,False,0.0002778726374867845,0.23384042774278882,-1.8652157,0,False
C20orf194,False,0.3302671682251954,1.6519725232739064,-0.8392754,0,False
C20orf196,False,0.019390302857846,1.6940186783960502,0.11341909,0,False
C20orf202,False,0.0013829564204450168,1.3231271607567865,-1.2058821,0,False
C20orf203,False,0.00029975296858673477,0.5480731100716987,-1.1098287,0,False
C20orf24,False,0.8085979663157286,1.7516972497116121,-0.4398477,0,False
C20orf27,False,0.2477048854771872,1.6449683638723285,-0.04979461,0,False
C20orf96,False,0.4510695463233223,1.6791964405437678,-0.6267923,0,False
C21orf2,False,0.1204642869088027,1.66633903929867,0.01329214,0,False
C21orf33,False,0.0032809619735689665,1.6964645669456595,0.10998637,0,False
C21orf58,False,0.09318181810180788,1.621444572230367,-0.1385127,0,False
C21orf59,False,0.8325709541646691,1.8753644881303142,0.15820043,0,False
C21orf62,False,0.005619701026419441,1.4717044229467167,-0.6567067,0,False
C22orf15,False,0.005053426834614902,1.5332305265725887,-0.46375686,0,False
